timestamp_us,w/x,w/y,w/theta,IR[0],IR[1],IR[2],IR[3],state
146700000,-9.5524,15.3769,16.3220,81.96,86.75,51.24,50.53,2
146800000,-9.5977,15.3557,16.1451,122.00,74.25,53.74,51.64,2
146900000,-9.6461,15.3430,15.9663,148.27,65.49,50.26,53.54,2
147000000,-9.6959,15.3391,15.7858,144.58,61.03,51.46,54.03,2
147100000,-9.7457,15.3443,15.6036,100.78,63.13,54.19,53.20,2
147200000,-9.7936,15.3585,15.4198,56.15,77.29,52.53,50.58,2
147300000,-9.8381,15.3813,15.2345,59.89,90.75,50.94,52.74,2
147400000,-9.8776,15.4120,15.0476,89.56,120.49,51.57,52.67,2
147500000,-9.9106,15.4495,14.8594,116.47,147.80,52.42,54.22,2
147600000,-9.9360,15.4925,14.6699,137.41,148.36,51.60,54.21,2
147700000,-9.9528,15.5396,14.4792,150.97,120.73,52.48,52.05,2
147800000,-9.9603,15.5891,14.2872,154.31,72.79,54.27,53.73,2
147900000,-9.9581,15.6390,14.0942,156.71,53.93,50.90,51.15,2
148000000,-9.9464,15.6876,13.9002,145.77,82.97,51.08,53.16,2
148100000,-9.9255,15.7330,13.7052,135.62,127.61,50.91,51.43,2
148200000,-9.8961,15.7735,13.5094,108.71,152.87,53.52,52.36,2
148300000,-9.8594,15.8075,13.3129,76.52,149.15,51.94,53.51,2
148400000,-9.8167,15.8336,13.1156,58.27,131.74,54.57,50.78,2
148500000,-9.7698,15.8508,12.9177,76.21,123.21,52.57,50.65,2
148600000,-9.7204,15.8584,12.7192,123.83,115.25,50.77,50.57,2
148700000,-9.6704,15.8561,12.5203,150.93,115.96,51.55,50.36,2
148800000,-9.6219,15.8439,12.3211,139.99,122.42,51.27,51.78,2
148900000,-9.5768,15.8224,12.1215,98.24,139.16,52.93,53.63,2
149000000,-9.5368,15.7924,11.9217,68.68,156.96,50.86,50.03,2
149100000,-9.5036,15.7550,11.7218,54.18,149.03,51.66,53.86,2
149200000,-9.4785,15.7118,11.5218,65.98,107.96,52.11,53.60,2
149300000,-9.4625,15.6644,11.3218,70.56,70.02,51.16,51.85,2
149400000,-9.4562,15.6148,11.1219,80.32,61.13,50.14,54.63,2
149500000,-9.4599,15.5649,10.9222,77.33,90.20,53.61,53.64,2
149600000,-9.4733,15.5168,10.7228,62.36,132.20,52.98,52.58,2
149700000,-9.4961,15.4722,10.5237,53.62,152.58,52.40,50.77,2
149800000,-9.5271,15.4331,10.3250,60.24,144.14,52.46,52.37,2
149900000,-9.5653,15.4008,10.1268,87.23,108.34,54.70,51.18,2
150000000,-9.6091,15.3766,9.9292,133.18,84.60,50.38,50.64,3
150100000,-9.6567,15.3615,9.7322,156.10,73.37,53.65,50.30,3
150200000,-9.7064,15.3559,9.5360,139.74,69.49,52.78,53.83,3
150300000,-9.7563,15.3601,9.3406,84.65,74.30,51.05,50.40,3
150400000,-9.8043,15.3739,9.1461,55.27,86.65,51.59,53.82,3
150500000,-9.8489,15.3966,8.9526,67.70,111.04,53.85,50.74,3
150600000,-9.8882,15.4275,8.7601,93.67,139.40,53.14,52.63,3
150700000,-9.9210,15.4652,8.5687,125.41,154.85,50.99,53.18,3
150800000,-9.9460,15.5085,8.3786,143.82,144.68,50.38,53.75,3
150900000,-9.9625,15.5557,8.1897,158.39,96.01,54.79,54.13,3
151000000,-9.9699,15.6052,8.0021,156.00,63.34,51.17,51.09,3
151100000,-9.9680,15.6551,7.8160,153.75,63.82,51.82,54.17,3
151200000,-9.9569,15.7039,7.6314,150.96,96.24,50.45,52.07,3
151300000,-9.9372,15.7498,7.4484,142.70,146.57,51.19,52.88,3
151400000,-9.9095,15.7915,7.2670,114.28,158.22,53.05,53.41,3
151500000,-9.8748,15.8275,7.0873,87.58,141.68,50.58,51.76,3
151600000,-9.8343,15.8568,6.9095,54.77,111.60,54.85,50.73,3
151700000,-9.7893,15.8786,6.7334,65.67,90.87,54.27,51.53,3
151800000,-9.7412,15.8922,6.5594,104.90,82.31,53.28,50.28,3
151900000,-9.6915,15.8974,6.3873,143.50,78.39,54.58,53.80,3
152000000,-9.6416,15.8941,6.2173,153.16,81.93,50.11,50.11,3
152100000,-9.5929,15.8825,6.0495,118.50,90.73,50.74,51.14,3
152200000,-9.5469,15.8631,5.8838,77.66,109.30,54.67,53.01,3
152300000,-9.5046,15.8364,5.7204,50.61,127.15,50.54,51.61,3
152400000,-9.4671,15.8033,5.5594,69.76,156.27,50.21,52.81,3
152500000,-9.4353,15.7647,5.4008,97.38,151.48,51.48,53.99,3
152600000,-9.4100,15.7216,5.2446,117.19,114.02,52.58,51.59,3
152700000,-9.3915,15.6751,5.0910,136.76,77.68,51.99,53.72,3
152800000,-9.3802,15.6264,4.9400,142.26,60.02,51.31,54.27,3
152900000,-9.3763,15.5766,4.7916,142.20,78.05,51.10,53.72,3
153000000,-9.3796,15.5267,4.6459,148.06,129.98,53.87,53.98,3
153100000,-9.3900,15.4778,4.5030,139.73,151.61,52.31,54.97,3
153200000,-9.4071,15.4308,4.3629,119.95,142.07,54.36,52.44,3
153300000,-9.4305,15.3866,4.2257,98.49,94.41,51.41,54.11,3
153400000,-9.4596,15.3459,4.0915,69.16,68.72,54.99,53.28,3
153500000,-9.4937,15.3094,3.9602,54.48,59.41,53.64,54.35,3
153600000,-9.5323,15.2776,3.8320,60.47,64.51,51.90,54.70,3
153700000,-9.5745,15.2508,3.7069,98.06,88.85,50.90,53.62,3
153800000,-9.6197,15.2294,3.5849,140.87,116.74,54.96,52.65,3
153900000,-9.6670,15.2134,3.4661,154.73,125.52,50.48,52.50,3
154000000,-9.7160,15.2030,3.3506,131.09,133.29,51.98,50.13,3
154100000,-9.7657,15.1982,3.2383,79.81,140.77,51.55,51.98,3
154200000,-9.8157,15.1988,3.1294,51.54,136.17,53.26,51.40,3
154300000,-9.8654,15.2047,3.0239,74.04,134.81,54.25,52.16,3
154400000,-9.9142,15.2156,2.9217,118.52,127.44,50.18,52.04,3
154500000,-9.9617,15.2313,2.8231,157.37,111.98,51.92,53.46,3
154600000,-10.0074,15.2514,2.7279,141.18,88.18,51.87,53.39,3
154700000,-10.0512,15.2756,2.6363,106.14,69.73,50.84,53.94,3
154800000,-10.0926,15.3035,2.5482,73.61,51.55,51.48,54.02,3
154900000,-10.1316,15.3349,2.4637,59.52,60.47,52.03,50.09,3
155000000,-10.1679,15.3693,2.3829,71.21,78.22,52.90,54.53,3
155100000,-10.2014,15.4064,2.3058,98.65,116.23,51.07,53.17,3
155200000,-10.2321,15.4458,2.2324,125.07,143.16,53.15,54.58,3
155300000,-10.2600,15.4873,2.1627,145.34,154.96,52.55,51.40,3
155400000,-10.2851,15.5306,2.0968,150.62,128.90,51.48,50.02,3
155500000,-10.3075,15.5753,2.0346,151.67,83.98,53.56,52.31,3
155600000,-10.3272,15.6212,1.9763,141.78,56.21,53.45,54.33,3
155700000,-10.3444,15.6682,1.9218,128.78,67.43,51.68,54.86,3
155800000,-10.3592,15.7159,1.8712,108.50,113.70,54.88,54.38,3
155900000,-10.3717,15.7643,1.8244,96.88,153.56,54.52,53.98,3
156000000,-10.3822,15.8132,1.7816,89.59,151.23,54.00,54.10,3
156100000,-10.3908,15.8625,1.7426,78.58,103.02,51.68,54.43,3
156200000,-10.3976,15.9120,1.7076,78.75,60.49,53.96,53.66,3
156300000,-10.4029,15.9617,1.6766,71.03,53.85,51.60,54.97,3
156400000,-10.4068,16.0116,1.6495,67.02,92.46,52.48,51.57,3
156500000,-10.4096,16.0615,1.6263,69.26,145.29,50.17,52.74,3
156600000,-10.4114,16.1115,1.6072,63.28,155.82,52.44,50.53,3
156700000,-10.4124,16.1615,1.5920,67.93,120.33,53.78,51.04,3
156800000,-10.4129,16.2115,1.5808,66.20,71.10,51.93,53.16,3
156900000,-10.4131,16.2615,1.5737,70.21,57.21,54.92,50.50,3
157000000,-10.4131,16.3115,1.5705,68.28,83.50,54.96,53.50,3
157100000,-10.4131,16.3615,1.5713,64.44,125.45,54.79,52.53,3
157200000,-10.4134,16.4115,1.5761,60.89,155.43,53.73,50.76,3
157300000,-10.4141,16.4615,1.5849,64.82,131.50,52.33,54.26,3
157400000,-10.4154,16.5114,1.5977,59.95,82.50,53.47,50.33,3
157500000,-10.4176,16.5614,1.6145,60.01,52.44,51.27,51.23,3
157600000,-10.4208,16.6113,1.6353,59.28,74.04,52.59,52.14,3
157700000,-10.4253,16.6611,1.6600,62.68,116.76,50.12,51.40,3
157800000,-10.4312,16.7107,1.6888,55.69,149.94,53.84,51.29,3
157900000,-10.4387,16.7602,1.7214,57.55,148.89,54.52,50.61,3
158000000,-10.4480,16.8093,1.7580,53.39,103.33,53.65,50.84,3
158100000,-10.4593,16.8580,1.7986,59.86,66.98,52.66,52.16,3
158200000,-10.4727,16.9062,1.8430,59.35,56.42,50.08,54.16,3
158300000,-10.4885,16.9536,1.8913,67.16,91.26,51.29,54.57,3
158400000,-10.5067,17.0002,1.9435,87.61,139.82,53.55,52.25,3
158500000,-10.5275,17.0457,1.9996,111.63,155.42,54.04,52.37,3
158600000,-10.5509,17.0898,2.0595,130.51,138.64,50.02,54.88,3
158700000,-10.5772,17.1324,2.1232,150.10,92.59,50.08,53.54,3
158800000,-10.6062,17.1731,2.1906,152.25,64.05,52.80,54.96,3
158900000,-10.6381,17.2116,2.2618,140.25,60.86,53.56,50.20,3
159000000,-10.6727,17.2476,2.3368,112.38,80.03,53.35,53.58,3
159100000,-10.7101,17.2808,2.4154,80.35,103.18,52.10,54.28,3
159200000,-10.7501,17.3108,2.4977,58.22,137.69,53.74,52.01,3
159300000,-10.7925,17.3373,2.5836,61.75,152.92,50.97,52.09,3
159400000,-10.8371,17.3599,2.6732,101.40,156.48,50.97,54.96,3
159500000,-10.8837,17.3782,2.7662,143.85,151.83,54.96,51.62,3
159600000,-10.9317,17.3920,2.8628,150.73,148.43,53.22,51.42,3
159700000,-10.9809,17.4009,2.9629,116.08,133.81,52.18,52.31,3
159800000,-11.0308,17.4046,3.0664,68.80,135.71,52.72,51.47,3
159900000,-11.0808,17.4030,3.1734,55.10,130.58,50.68,54.10,3
160000000,-11.1303,17.3960,3.2837,78.90,141.19,50.45,52.08,0
160100000,-11.1786,17.3833,3.3973,127.29,148.55,51.26,50.16,0
160200000,-11.2252,17.3651,3.5141,154.85,150.73,52.01,52.69,0
160300000,-11.2693,17.3415,3.6342,142.29,152.01,51.26,53.09,0
160400000,-11.3101,17.3126,3.7575,103.68,137.71,51.29,52.28,0
160500000,-11.3469,17.2788,3.8839,66.89,100.95,52.79,54.52,0
160600000,-11.3791,17.2405,4.0133,54.67,73.90,51.78,51.65,0
160700000,-11.4059,17.1983,4.1458,62.15,50.07,52.56,51.61,0
160800000,-11.4268,17.1529,4.2813,69.85,71.79,52.64,52.16,0
160900000,-11.4413,17.1050,4.4197,84.26,119.30,52.94,54.12,0
161000000,-11.4488,17.0556,4.5609,83.77,157.11,50.83,52.26,0
161100000,-11.4492,17.0056,4.7049,91.36,140.96,51.26,52.87,0
161200000,-11.4422,16.9561,4.8517,82.89,92.46,53.80,54.35,0
161300000,-11.4280,16.9082,5.0012,68.33,57.41,54.15,53.17,0
161400000,-11.4067,16.8629,5.1533,61.12,59.19,52.34,53.88,0
161500000,-11.3786,16.8215,5.3079,57.19,91.55,51.34,54.86,0
161600000,-11.3444,16.7851,5.4651,72.84,128.22,53.25,50.57,0
161700000,-11.3049,16.7545,5.6247,113.93,145.59,54.26,53.30,0
161800000,-11.2609,16.7306,5.7867,145.48,152.74,54.08,50.83,0
161900000,-11.2137,16.7143,5.9510,152.20,148.38,53.20,53.79,0
162000000,-11.1643,16.7061,6.1176,121.34,144.87,51.23,54.00,0
162100000,-11.1143,16.7063,6.2863,72.87,145.52,50.33,50.87,0
162200000,-11.0651,16.7149,6.4572,51.91,153.95,52.94,51.65,0
162300000,-11.0181,16.7319,6.6300,82.88,153.80,54.46,53.84,0
162400000,-10.9747,16.7568,6.8049,127.30,149.46,53.51,54.55,0
162500000,-10.9364,16.7890,6.9817,146.98,123.11,50.96,50.39,0
162600000,-10.9045,16.8274,7.1603,154.78,87.20,54.92,54.73,0
162700000,-10.8799,16.8710,7.3407,144.99,55.80,51.78,54.28,0
162800000,-10.8637,16.9183,7.5227,125.64,67.00,50.14,50.37,0
162900000,-10.8563,16.9677,7.7064,126.36,108.13,50.33,50.89,0
163000000,-10.8582,17.0177,7.8917,120.43,147.71,54.48,50.62,0
163100000,-10.8693,17.0664,8.0784,134.03,153.14,52.57,53.34,0
163200000,-10.8894,17.1122,8.2665,144.66,114.81,54.36,52.87,0
163300000,-10.9177,17.1534,8.4559,151.52,79.72,51.98,52.34,0
163400000,-10.9533,17.1886,8.6465,139.70,59.49,50.82,51.29,0
163500000,-10.9949,17.2162,8.8384,105.25,58.45,53.47,54.49,0
163600000,-11.0411,17.2354,9.0313,66.29,68.19,54.58,51.59,0
163700000,-11.0901,17.2453,9.2252,60.09,69.01,50.49,54.70,0
163800000,-11.1401,17.2455,9.4201,91.96,75.19,53.59,51.91,0
163900000,-11.1892,17.2360,9.6159,136.42,69.88,54.22,52.22,0
164000000,-11.2355,17.2171,9.8124,155.50,54.12,53.97,51.24,0
164100000,-11.2772,17.1895,10.0096,133.59,51.72,54.02,52.47,0
164200000,-11.3126,17.1543,10.2075,101.59,73.63,53.79,50.26,0
164300000,-11.3404,17.1127,10.4059,72.00,116.86,54.45,53.49,0
164400000,-11.3595,17.0665,10.6047,58.59,147.64,53.07,53.68,0
164500000,-11.3690,17.0174,10.8040,60.26,144.38,53.28,52.52,0
164600000,-11.3686,16.9674,11.0035,55.47,106.67,51.37,51.18,0
164700000,-11.3583,16.9185,11.2033,63.73,61.95,51.93,53.89,0
164800000,-11.3385,16.8726,11.4032,73.67,55.00,54.48,52.03,0
164900000,-11.3099,16.8315,11.6032,101.65,77.17,51.81,54.24,0
165000000,-11.2738,16.7970,11.8032,139.66,115.98,51.68,53.62,0
165100000,-11.2315,16.7703,12.0031,156.54,134.28,53.88,51.65,0
165200000,-11.1848,16.7525,12.2028,133.25,147.85,52.32,51.86,0
165300000,-11.1354,16.7443,12.4023,89.63,154.44,50.12,52.10,0
165400000,-11.0855,16.7461,12.6014,55.65,150.90,54.41,54.14,0
165500000,-11.0368,16.7577,12.8001,70.34,145.65,51.62,53.51,0
165600000,-10.9914,16.7786,12.9984,112.05,133.46,53.75,52.23,0
165700000,-10.9510,16.8080,13.1960,146.92,101.26,54.69,50.45,0
165800000,-10.9172,16.8448,13.3930,157.71,71.42,53.71,53.16,0
165900000,-10.8911,16.8875,13.5893,150.78,53.86,54.22,50.71,0
166000000,-10.8739,16.9344,13.7848,140.53,81.43,50.69,53.99,0
166100000,-10.8660,16.9838,13.9793,128.66,120.56,50.86,52.47,0
166200000,-10.8678,17.0338,14.1730,134.70,155.91,50.03,53.24,0
166300000,-10.8791,17.0825,14.3655,146.06,135.52,52.23,50.04,0
166400000,-10.8995,17.1281,14.5570,149.28,103.12,54.66,51.84,0
166500000,-10.9281,17.1691,14.7473,150.10,67.34,52.20,52.34,0
166600000,-10.9640,17.2040,14.9363,137.57,53.79,52.95,51.59,0
166700000,-11.0057,17.2316,15.1239,93.96,60.44,53.15,51.70,0
166800000,-11.0518,17.2509,15.3101,59.47,75.14,53.63,51.23,0
166900000,-11.1006,17.2615,15.4949,58.03,85.28,54.62,53.25,0
167000000,-11.1506,17.2630,15.6780,104.66,89.78,50.92,54.47,0
167100000,-11.2001,17.2554,15.8596,140.76,80.55,53.41,53.35,0
167200000,-11.2473,17.2392,16.0394,150.95,66.95,50.87,54.75,0
167300000,-11.2910,17.2148,16.2174,122.20,54.60,51.41,51.69,0
167400000,-11.3297,17.1831,16.3935,90.25,59.82,51.68,51.93,0
167500000,-11.3623,17.1452,16.5678,64.04,85.48,53.13,50.89,0
167600000,-11.3880,17.1023,16.7400,51.56,119.05,50.89,54.84,0
167700000,-11.4060,17.0557,16.9102,54.02,153.77,52.87,51.65,0
167800000,-11.4159,17.0067,17.0782,61.68,142.21,52.40,54.45,0
167900000,-11.4177,16.9567,17.2440,66.39,95.20,51.05,51.15,0
168000000,-11.4113,16.9071,17.4076,57.52,58.07,51.86,50.08,0
168100000,-11.3970,16.8592,17.5688,54.23,64.55,51.76,50.78,0
168200000,-11.3753,16.8142,17.7276,56.68,102.46,51.49,52.71,0
168300000,-11.3468,16.7731,17.8839,68.37,135.20,51.67,53.02,0
168400000,-11.3124,16.7368,18.0378,106.60,151.23,51.85,54.50,0
168500000,-11.2729,16.7061,18.1890,138.57,151.18,52.72,50.24,0
168600000,-11.2293,16.6816,18.3376,151.94,130.42,52.03,52.51,0
168700000,-11.1827,16.6637,18.4835,129.90,118.07,52.28,51.72,0
168800000,-11.1339,16.6527,18.6266,87.52,108.82,51.12,50.43,0
168900000,-11.0841,16.6485,18.7669,55.03,98.34,53.98,53.17,0
169000000,-11.0341,16.6513,18.9044,68.62,102.04,54.54,52.24,0
169100000,-10.9850,16.6607,19.0389,112.46,117.48,52.20,51.27,0
169200000,-10.9376,16.6764,19.1704,154.48,126.59,53.13,51.79,0
169300000,-10.8925,16.6982,19.2988,153.06,146.73,54.79,53.19,0
169400000,-10.8506,16.7253,19.4242,120.55,156.92,50.58,54.67,0
169500000,-10.8122,16.7574,19.5464,79.54,142.93,53.72,51.62,0
169600000,-10.7780,16.7938,19.6655,60.85,116.05,51.99,53.97,0
169700000,-10.7481,16.8340,19.7813,51.74,82.26,53.88,52.30,0
169800000,-10.7230,16.8772,19.8938,72.38,60.43,50.14,54.95,0
169900000,-10.7027,16.9229,20.0030,83.33,69.44,54.39,50.94,0
170000000,-10.6874,16.9705,20.1088,95.09,110.82,53.62,53.83,1
170100000,-10.6770,17.0194,20.2112,107.45,152.41,51.74,50.93,1
170200000,-10.6715,17.0691,20.3101,118.73,144.95,54.79,54.88,1
170300000,-10.6708,17.1191,20.4056,112.83,111.79,53.36,52.23,1
170400000,-10.6747,17.1690,20.4975,116.02,64.23,53.35,52.64,1
170500000,-10.6829,17.2183,20.5858,106.78,59.91,50.30,51.16,1
170600000,-10.6953,17.2667,20.6706,94.82,94.81,51.16,54.81,1
170700000,-10.7115,17.3140,20.7517,81.48,136.32,51.74,53.51,1
170800000,-10.7314,17.3599,20.8291,58.31,150.41,52.93,51.31,1
170900000,-10.7546,17.4042,20.9028,55.08,137.72,51.05,52.66,1
171000000,-10.7808,17.4467,20.9728,55.20,91.75,53.79,52.73,1
171100000,-10.8098,17.4875,21.0391,82.58,63.61,51.19,54.47,1
171200000,-10.8413,17.5263,21.1015,105.35,56.25,51.73,54.12,1
171300000,-10.8750,17.5632,21.1601,135.29,76.68,50.04,52.06,1
171400000,-10.9107,17.5983,21.2149,157.19,115.25,54.80,54.76,1
171500000,-10.9481,17.6314,21.2659,143.21,136.87,53.03,54.56,1
171600000,-10.9871,17.6628,21.3129,118.42,152.88,52.49,54.55,1
171700000,-11.0273,17.6925,21.3561,77.56,149.96,50.66,54.61,1
171800000,-11.0687,17.7205,21.3953,59.86,132.67,50.96,51.49,1
171900000,-11.1111,17.7471,21.4306,68.41,106.53,54.97,54.55,1
172000000,-11.1542,17.7724,21.4620,106.24,84.13,51.91,54.23,1
172100000,-11.1981,17.7964,21.4894,140.56,66.49,53.40,51.54,1
172200000,-11.2424,17.8194,21.5129,151.46,56.66,54.93,52.63,1
172300000,-11.2873,17.8416,21.5324,126.92,56.35,54.76,50.75,1
172400000,-11.3324,17.8630,21.5478,79.10,68.11,50.33,50.93,1
172500000,-11.3778,17.8839,21.5593,60.07,87.63,50.80,50.80,1
172600000,-11.4234,17.9045,21.5668,66.22,105.01,52.58,51.69,1
172700000,-11.4691,17.9249,21.5703,105.26,127.22,50.82,52.05,1
172800000,-11.5147,17.9454,21.5699,144.78,137.21,54.63,51.62,1
172900000,-11.5602,17.9660,21.5654,157.51,156.13,53.00,51.99,1
173000000,-11.6056,17.9871,21.5569,127.46,153.79,53.60,54.84,1
173100000,-11.6507,18.0087,21.5444,84.33,150.07,50.56,53.68,1
173200000,-11.6954,18.0310,21.5279,52.98,135.37,50.29,50.52,1
173300000,-11.7397,18.0543,21.5074,69.34,112.60,52.33,51.08,1
173400000,-11.7833,18.0786,21.4830,105.06,94.61,50.07,51.55,1
173500000,-11.8263,18.1042,21.4546,140.51,68.96,52.65,54.16,1
173600000,-11.8684,18.1311,21.4222,152.78,56.29,53.98,52.96,1
173700000,-11.9096,18.1595,21.3860,131.39,61.50,50.50,52.07,1
173800000,-11.9495,18.1896,21.3457,91.33,78.03,50.44,50.74,1
173900000,-11.9881,18.2214,21.3016,66.87,107.59,51.67,50.19,1
174000000,-12.0251,18.2550,21.2536,55.98,133.29,50.96,52.42,1
174100000,-12.0603,18.2905,21.2017,68.30,157.07,53.67,50.84,1
174200000,-12.0935,18.3280,21.1459,98.59,151.89,50.75,53.58,1
174300000,-12.1244,18.3673,21.0864,129.53,115.87,53.56,50.12,1
174400000,-12.1527,18.4085,21.0230,149.55,71.66,53.89,51.69,1
174500000,-12.1782,18.4515,20.9558,152.22,53.87,52.83,54.19,1
174600000,-12.2006,18.4962,20.8849,147.30,66.55,50.04,53.20,1
174700000,-12.2196,18.5424,20.8102,130.66,115.11,54.88,50.67,1
174800000,-12.2350,18.5900,20.7319,120.01,144.47,53.71,53.66,1
174900000,-12.2463,18.6387,20.6499,109.04,144.32,50.92,52.38,1
175000000,-12.2535,18.6882,20.5643,100.08,108.65,51.15,52.00,1
175100000,-12.2562,18.7381,20.4750,96.22,62.30,53.07,53.75,1
175200000,-12.2543,18.7881,20.3822,105.06,57.11,51.10,54.57,1
175300000,-12.2476,18.8376,20.2859,111.16,92.37,52.53,50.87,1
175400000,-12.2360,18.8862,20.1861,118.48,134.52,54.23,53.61,1
175500000,-12.2195,18.9334,20.0829,133.33,149.95,54.37,50.72,1
175600000,-12.1980,18.9786,19.9762,145.01,128.83,52.87,51.83,1
175700000,-12.1717,19.0211,19.8662,156.55,94.71,51.36,52.42,1
175800000,-12.1407,19.0604,19.7528,148.54,60.07,54.11,53.26,1
175900000,-12.1054,19.0958,19.6362,114.80,56.79,52.61,54.72,1
176000000,-12.0661,19.1267,19.5164,73.72,71.62,51.45,53.17,1
176100000,-12.0233,19.1526,19.3934,54.99,95.73,53.10,51.78,1
176200000,-11.9776,19.1728,19.2672,65.93,112.44,53.90,51.56,1
176300000,-11.9297,19.1871,19.1380,109.91,132.28,50.31,53.53,1
176400000,-11.8803,19.1948,19.0058,152.96,129.48,50.86,51.75,1
176500000,-11.8303,19.1959,18.8705,145.33,134.45,50.81,54.63,1
176600000,-11.7807,19.1900,18.7324,102.59,131.70,52.39,53.79,1
176700000,-11.7323,19.1773,18.5914,60.24,116.45,53.11,54.24,1
176800000,-11.6863,19.1577,18.4476,56.60,95.19,54.64,50.82,1
176900000,-11.6436,19.1316,18.3010,81.40,70.86,51.18,54.78,1
177000000,-11.6053,19.0995,18.1517,121.87,57.90,50.28,53.06,1
177100000,-11.5723,19.0620,17.9999,147.96,63.53,51.07,50.90,1
177200000,-11.5455,19.0198,17.8454,152.80,96.87,51.12,51.27,1
177300000,-11.5256,18.9739,17.6884,146.63,133.15,52.04,50.80,1
177400000,-11.5132,18.9255,17.5290,140.41,159.82,54.21,53.49,1
177500000,-11.5088,18.8757,17.3672,143.88,132.11,50.86,54.57,1
177600000,-11.5125,18.8258,17.2031,147.04,81.35,50.25,53.97,1
177700000,-11.5245,18.7773,17.0367,150.85,55.02,54.76,51.35,1
177800000,-11.5445,18.7314,16.8681,152.05,72.56,50.37,53.18,1
177900000,-11.5719,18.6896,16.6975,149.42,103.53,54.94,53.89,1
178000000,-11.6062,18.6532,16.5247,120.27,137.69,52.21,51.47,1
178100000,-11.6462,18.6233,16.3500,82.76,153.74,50.60,51.07,1
178200000,-11.6909,18.6008,16.1734,61.01,152.78,52.89,52.85,1
178300000,-11.7389,18.5867,15.9949,64.24,149.96,53.61,50.14,1
178400000,-11.7886,18.5813,15.8147,113.33,142.46,51.37,53.13,1
178500000,-11.8384,18.5851,15.6327,152.81,146.55,51.61,52.11,1
178600000,-11.8868,18.5979,15.4492,146.50,149.64,50.10,51.32,1
178700000,-11.9319,18.6194,15.2641,108.41,157.60,54.65,50.83,1
178800000,-11.9723,18.6488,15.0775,76.41,141.29,52.58,53.41,1
178900000,-12.0065,18.6853,14.8895,60.25,114.06,51.67,51.14,1
179000000,-12.0332,18.7276,14.7002,53.13,67.83,50.64,53.58,1
179100000,-12.0514,18.7742,14.5096,66.51,50.38,50.18,52.17,1
179200000,-12.0603,18.8234,14.3179,70.29,83.59,53.02,52.26,1
179300000,-12.0597,18.8734,14.1250,74.88,125.78,53.98,53.41,1
179400000,-12.0495,18.9223,13.9312,63.34,159.19,51.40,54.91,1
179500000,-12.0300,18.9684,13.7364,57.09,141.16,52.16,54.13,1
179600000,-12.0019,19.0097,13.5407,58.37,106.34,54.72,50.53,1
179700000,-11.9663,19.0448,13.3442,77.25,66.25,50.10,54.65,1
179800000,-11.9245,19.0722,13.1470,122.04,61.50,54.13,50.64,1
179900000,-11.8781,19.0909,12.9492,148.28,58.89,52.04,52.71,1
180000000,-11.8290,19.1001,12.7509,150.07,52.64,51.91,53.58,2
180100000,-11.7790,19.0994,12.5521,98.56,59.39,52.91,50.01,2
180200000,-11.7301,19.0888,12.3528,66.31,57.08,53.85,52.35,2
180300000,-11.6843,19.0687,12.1533,61.21,62.44,54.65,54.85,2
180400000,-11.6434,19.0399,11.9535,82.07,77.57,50.22,53.41,2
180500000,-11.6090,19.0036,11.7536,121.94,106.01,52.38,53.83,2
180600000,-11.5825,18.9612,11.5536,143.92,142.01,52.16,51.32,2
180700000,-11.5650,18.9144,11.3536,146.23,157.83,50.81,53.18,2
180800000,-11.5571,18.8650,11.1537,150.47,119.47,54.20,51.15,2
180900000,-11.5592,18.8151,10.9540,156.63,69.68,53.64,54.53,2
181000000,-11.5712,18.7665,10.7545,152.48,57.67,50.04,52.66,2
181100000,-11.5925,18.7213,10.5554,137.66,74.11,53.20,50.65,2
181200000,-11.6223,18.6811,10.3566,107.49,119.75,53.82,54.80,2
181300000,-11.6594,18.6477,10.1583,73.80,143.06,50.86,53.40,2
181400000,-11.7024,18.6221,9.9606,59.95,156.56,50.33,51.75,2
181500000,-11.7496,18.6055,9.7636,73.29,157.84,51.24,53.35,2
181600000,-11.7991,18.5984,9.5672,123.77,147.94,53.60,51.50,2
181700000,-11.8490,18.6011,9.3717,152.52,157.95,53.11,52.70,2
181800000,-11.8975,18.6133,9.1770,137.29,155.66,53.15,52.38,2
181900000,-11.9427,18.6347,8.9833,104.79,155.52,50.65,54.51,2
182000000,-11.9830,18.6643,8.7907,64.60,136.51,50.84,54.63,2
182100000,-12.0169,18.7011,8.5991,53.79,95.46,52.18,53.76,2
182200000,-12.0432,18.7436,8.4088,58.16,63.98,51.84,52.12,2
182300000,-12.0611,18.7903,8.2197,74.46,56.52,53.47,52.21,2
182400000,-12.0699,18.8395,8.0319,79.44,94.57,54.68,51.08,2
182500000,-12.0695,18.8895,7.8456,75.59,137.27,53.06,54.36,2
182600000,-12.0599,18.9385,7.6607,70.81,150.33,54.80,51.34,2
182700000,-12.0415,18.9850,7.4774,63.13,123.22,52.07,52.21,2
182800000,-12.0150,19.0274,7.2958,53.03,84.87,51.68,51.46,2
182900000,-11.9814,19.0644,7.1158,62.56,56.06,50.63,50.78,2
183000000,-11.9417,19.0949,6.9377,99.40,51.80,50.74,53.67,2
183100000,-11.8973,19.1179,6.7614,141.07,60.51,52.41,53.17,2
183200000,-11.8496,19.1328,6.5870,158.53,77.72,51.60,53.79,2
183300000,-11.8000,19.1394,6.4146,119.37,81.04,51.53,50.55,2
